id,passage_id,verse_id,is_anchor,created_at,deleted
55042,37422,12343,1,2026-07-27T10:27:55Z,0
55043,37422,26077,0,2026-07-27T10:27:55Z,0
55044,37422,28230,0,2026-07-27T10:27:55Z,0
55045,37422,27696,0,2026-07-27T10:27:55Z,0
55046,37422,7181,0,2026-07-27T10:27:55Z,0
55047,37422,12893,0,2026-07-27T10:27:55Z,0
55048,37422,28652,0,2026-07-27T10:27:55Z,0
55049,37422,12344,0,2026-07-27T10:27:55Z,0
55050,37422,7182,0,2026-07-27T10:27:55Z,0
55051,37422,12894,0,2026-07-27T10:27:55Z,0
55052,37422,12345,0,2026-07-27T10:27:55Z,0
55053,37422,24258,0,2026-07-27T10:27:55Z,0
55054,37422,12895,0,2026-07-27T10:27:55Z,0
55055,37422,12896,0,2026-07-27T10:27:55Z,0
55056,37422,12346,0,2026-07-27T10:27:55Z,0
55057,37422,19300,0,2026-07-27T10:27:55Z,0
55058,37422,18799,0,2026-07-27T10:27:55Z,0
55059,37422,19301,0,2026-07-27T10:27:55Z,0
55060,37422,18800,0,2026-07-27T10:27:55Z,0
55061,37422,19786,0,2026-07-27T10:27:55Z,0
55062,37422,19787,0,2026-07-27T10:27:55Z,0
55063,37422,28231,0,2026-07-27T10:27:55Z,0
55064,37422,28655,0,2026-07-27T10:27:55Z,0
55065,37422,27532,0,2026-07-27T10:27:55Z,0
55066,37422,12347,0,2026-07-27T10:27:55Z,0
55067,37423,22344,1,2026-07-27T11:44:21Z,0
55068,37423,27533,0,2026-07-27T11:44:21Z,0
55069,37423,22345,0,2026-07-27T11:44:21Z,0
55070,37423,16309,0,2026-07-27T11:44:21Z,0
55071,37423,12348,0,2026-07-27T11:44:21Z,0
55072,37423,12349,0,2026-07-27T11:44:21Z,0
55073,37423,16592,0,2026-07-27T11:44:21Z,0
55074,37423,22346,0,2026-07-27T11:44:21Z,0
55075,37423,27070,0,2026-07-27T11:44:21Z,0
55076,37423,19788,0,2026-07-27T11:44:21Z,0
55077,37423,18715,0,2026-07-27T11:44:21Z,0
55078,37423,12350,0,2026-07-27T11:44:21Z,0
55079,37423,12351,0,2026-07-27T11:44:21Z,0
55080,37423,20157,0,2026-07-27T11:44:21Z,0
55081,37423,12352,0,2026-07-27T11:44:21Z,0
55082,37423,12353,0,2026-07-27T11:44:21Z,0
55083,37423,26404,0,2026-07-27T11:44:21Z,0
55084,37423,28739,0,2026-07-27T11:44:21Z,0
55085,37423,28908,0,2026-07-27T11:44:21Z,0
55086,37423,1403,0,2026-07-27T11:44:21Z,0
55087,37423,24218,0,2026-07-27T11:44:21Z,0
55088,37423,12354,0,2026-07-27T11:44:21Z,0
55089,37423,7207,0,2026-07-27T11:44:21Z,0
55090,37423,25975,0,2026-07-27T11:44:21Z,0
55091,37423,19528,0,2026-07-27T11:44:21Z,0
55092,37423,27901,0,2026-07-27T11:44:21Z,0
55093,37424,12355,1,2026-07-27T15:18:09Z,0
55094,37424,12356,0,2026-07-27T15:18:09Z,0
55095,37424,22347,0,2026-07-27T15:18:09Z,0
55096,37424,12357,0,2026-07-27T15:18:09Z,0
55097,37424,25819,0,2026-07-27T15:18:09Z,0
55098,37424,7208,0,2026-07-27T15:18:09Z,0
55099,37424,28623,0,2026-07-27T15:18:09Z,0
55100,37424,25820,0,2026-07-27T15:18:09Z,0
55101,37424,22348,0,2026-07-27T15:18:09Z,0
55102,37424,27534,0,2026-07-27T15:18:09Z,0
55103,37424,27535,0,2026-07-27T15:18:09Z,0
55104,37424,28624,0,2026-07-27T15:18:09Z,0
55105,37424,19302,0,2026-07-27T15:18:09Z,0
55106,37424,20180,0,2026-07-27T15:18:09Z,0
55107,37424,12358,0,2026-07-27T15:18:09Z,0
55108,37424,23904,0,2026-07-27T15:18:09Z,0
55109,37424,7209,0,2026-07-27T15:18:09Z,0
55110,37424,25821,0,2026-07-27T15:18:09Z,0
55111,37424,21718,0,2026-07-27T15:18:09Z,0
55112,37424,23905,0,2026-07-27T15:18:09Z,0
55113,37424,7210,0,2026-07-27T15:18:09Z,0
55114,37424,28657,0,2026-07-27T15:18:09Z,0
55115,37424,23906,0,2026-07-27T15:18:09Z,0
55116,37424,28301,0,2026-07-27T15:18:09Z,0
55117,37424,23907,0,2026-07-27T15:18:09Z,0
55118,37424,27697,0,2026-07-27T15:18:09Z,0
55146,37426,27046,1,2026-07-27T16:17:02Z,0
55147,37426,15318,0,2026-07-27T16:17:02Z,0
55148,37426,18771,0,2026-07-27T16:17:02Z,0
55149,37426,3208,0,2026-07-27T16:17:02Z,0
55150,37426,14795,0,2026-07-27T16:17:02Z,0
55151,37426,5518,0,2026-07-27T16:17:02Z,0
55152,37426,21966,0,2026-07-27T16:17:02Z,0
55153,37426,23686,0,2026-07-27T16:17:02Z,0
55154,37426,14291,0,2026-07-27T16:17:02Z,0
55155,37426,6775,0,2026-07-27T16:17:02Z,0
55156,37426,6776,0,2026-07-27T16:17:02Z,0
55157,37426,1664,0,2026-07-27T16:17:02Z,0
55158,37426,1665,0,2026-07-27T16:17:02Z,0
55159,37426,1666,0,2026-07-27T16:17:02Z,0
55160,37426,13668,0,2026-07-27T16:17:02Z,0
55161,37426,787,0,2026-07-27T16:17:02Z,0
55162,37426,6777,0,2026-07-27T16:17:02Z,0
55163,37426,12823,0,2026-07-27T16:17:02Z,0
55164,37426,12824,0,2026-07-27T16:17:02Z,0
55165,37426,5519,0,2026-07-27T16:17:02Z,0
55166,37426,5520,0,2026-07-27T16:17:02Z,0
55167,37426,5521,0,2026-07-27T16:17:02Z,0
55168,37426,16499,0,2026-07-27T16:17:02Z,0
55169,37426,2319,0,2026-07-27T16:17:02Z,0
55170,37426,2374,0,2026-07-27T16:17:02Z,0
55171,37426,2375,0,2026-07-27T16:17:02Z,0
55172,37426,341,0,2026-07-27T16:17:02Z,0
55173,37427,12825,1,2026-07-27T16:32:23Z,0
55174,37427,21659,0,2026-07-27T16:32:23Z,0
55175,37427,2383,0,2026-07-27T16:32:23Z,0
55176,37427,21660,0,2026-07-27T16:32:23Z,0
55177,37427,20079,0,2026-07-27T16:32:23Z,0
55178,37427,16500,0,2026-07-27T16:32:23Z,0
55179,37427,20080,0,2026-07-27T16:32:23Z,0
55180,37427,16244,0,2026-07-27T16:32:23Z,0
55181,37427,16128,0,2026-07-27T16:32:23Z,0
55182,37427,27047,0,2026-07-27T16:32:23Z,0
55183,37427,5522,0,2026-07-27T16:32:23Z,0
55184,37427,3106,0,2026-07-27T16:32:23Z,0
55185,37427,22246,0,2026-07-27T16:32:23Z,0
55186,37427,19490,0,2026-07-27T16:32:23Z,0
55187,37427,5523,0,2026-07-27T16:32:23Z,0
55188,37427,1408,0,2026-07-27T16:32:23Z,0
55189,37427,5524,0,2026-07-27T16:32:23Z,0
55190,37427,16844,0,2026-07-27T16:32:23Z,0
55191,37427,3107,0,2026-07-27T16:32:23Z,0
55192,37427,12131,0,2026-07-27T16:32:23Z,0
55193,37427,16845,0,2026-07-27T16:32:23Z,0
55194,37428,16846,1,2026-07-27T16:36:17Z,0
55195,37428,22758,0,2026-07-27T16:36:17Z,0
55196,37428,18279,0,2026-07-27T16:36:17Z,0
55197,37428,7824,0,2026-07-27T16:36:17Z,0
55198,37428,16847,0,2026-07-27T16:36:17Z,0
55199,37428,16848,0,2026-07-27T16:36:17Z,0
55200,37428,24736,0,2026-07-27T16:36:17Z,0
55201,37428,17591,0,2026-07-27T16:36:17Z,0
55202,37428,27252,0,2026-07-27T16:36:17Z,0
55203,37428,25411,0,2026-07-27T16:36:17Z,0
55204,37428,3387,0,2026-07-27T16:36:17Z,0
55205,37428,6051,0,2026-07-27T16:36:17Z,0
55206,37428,23516,0,2026-07-27T16:36:17Z,0
55207,37428,7336,0,2026-07-27T16:36:17Z,0
55208,37428,22247,0,2026-07-27T16:36:17Z,0
55209,37428,18280,0,2026-07-27T16:36:17Z,0
55210,37428,13045,0,2026-07-27T16:36:17Z,0
55211,37428,25456,0,2026-07-27T16:36:17Z,0
55212,37428,7337,0,2026-07-27T16:36:17Z,0
55213,37428,788,0,2026-07-27T16:36:17Z,0
55214,37428,15,0,2026-07-27T16:36:17Z,0
55215,37428,7825,0,2026-07-27T16:36:17Z,0
55216,37428,17287,0,2026-07-27T16:36:17Z,0
55217,37428,23517,0,2026-07-27T16:36:17Z,0
55218,37428,22248,0,2026-07-27T16:36:17Z,0
55219,37428,7826,0,2026-07-27T16:36:17Z,0
55220,37428,5525,0,2026-07-27T16:36:17Z,0
55221,37428,15622,0,2026-07-27T16:36:17Z,0
55222,37428,21661,0,2026-07-27T16:36:17Z,0
55223,37428,312,0,2026-07-27T16:36:17Z,0
55224,37428,342,0,2026-07-27T16:36:17Z,0
55225,37428,14796,0,2026-07-27T16:36:17Z,0
55226,37428,7338,0,2026-07-27T16:36:17Z,0
55227,37428,16,0,2026-07-27T16:36:17Z,0
55228,37428,7339,0,2026-07-27T16:36:17Z,0
55229,37428,890,0,2026-07-27T16:36:17Z,0
55230,37428,4676,0,2026-07-27T16:36:17Z,0
55231,37428,5738,0,2026-07-27T16:36:17Z,0
55232,37428,5915,0,2026-07-27T16:36:17Z,0
55233,37428,20535,0,2026-07-27T16:36:17Z,0
55234,37428,7340,0,2026-07-27T16:36:17Z,0
55235,37428,21662,0,2026-07-27T16:36:17Z,0
55236,37428,17223,0,2026-07-27T16:36:17Z,0
55237,37428,967,0,2026-07-27T16:36:17Z,0
55238,37428,15623,0,2026-07-27T16:36:17Z,0
55239,37429,1530,1,2026-07-27T16:45:57Z,0
55240,37429,22138,0,2026-07-27T16:45:57Z,0
55241,37429,22139,0,2026-07-27T16:45:57Z,0
55242,37429,5916,0,2026-07-27T16:45:57Z,0
55243,37429,20081,0,2026-07-27T16:45:57Z,0
55244,37429,12132,0,2026-07-27T16:45:57Z,0
55245,37429,7422,0,2026-07-27T16:45:57Z,0
55246,37429,12133,0,2026-07-27T16:45:57Z,0
55247,37429,12134,0,2026-07-27T16:45:57Z,0
55248,37429,14797,0,2026-07-27T16:45:57Z,0
55249,37429,343,0,2026-07-27T16:45:57Z,0
55250,37429,28183,0,2026-07-27T16:45:57Z,0
55251,37429,22249,0,2026-07-27T16:45:57Z,0
55252,37430,12190,1,2026-07-28T14:10:19Z,0
55253,37430,12868,0,2026-07-28T14:10:19Z,0
55254,37430,22322,0,2026-07-28T14:10:19Z,0
55255,37430,7830,0,2026-07-28T14:10:19Z,0
55256,37430,3112,0,2026-07-28T14:10:19Z,0
55257,37430,7153,0,2026-07-28T14:10:19Z,0
55258,37430,12191,0,2026-07-28T14:10:19Z,0
55259,37430,12192,0,2026-07-28T14:10:19Z,0
55260,37430,12193,0,2026-07-28T14:10:19Z,0
55261,37430,3113,0,2026-07-28T14:10:19Z,0
55262,37430,12194,0,2026-07-28T14:10:19Z,0
55263,37430,12195,0,2026-07-28T14:10:19Z,0
55264,37430,21719,0,2026-07-28T14:10:19Z,0
55265,37430,7154,0,2026-07-28T14:10:19Z,0
55266,37430,22253,0,2026-07-28T14:10:19Z,0
55267,37430,3211,0,2026-07-28T14:10:19Z,0
55268,37430,21671,0,2026-07-28T14:10:19Z,0
55269,37431,27695,1,2026-07-28T15:24:18Z,0
55270,37431,1533,0,2026-07-28T15:24:18Z,0
55271,37431,14097,0,2026-07-28T15:24:18Z,0
55272,37431,12196,0,2026-07-28T15:24:18Z,0
55273,37431,13762,0,2026-07-28T15:24:18Z,0
55274,37431,16316,0,2026-07-28T15:24:18Z,0
55275,37431,15628,0,2026-07-28T15:24:18Z,0
55276,37431,13960,0,2026-07-28T15:24:18Z,0
55277,37431,25972,0,2026-07-28T15:24:18Z,0
55278,37431,12197,0,2026-07-28T15:24:18Z,0
55279,37432,12198,1,2026-07-28T16:03:21Z,0
55280,37432,5535,0,2026-07-28T16:03:21Z,0
55281,37432,16505,0,2026-07-28T16:03:21Z,0
55282,37432,12199,0,2026-07-28T16:03:21Z,0
55283,37432,12703,0,2026-07-28T16:03:21Z,0
55284,37432,16506,0,2026-07-28T16:03:21Z,0
55285,37432,7704,0,2026-07-28T16:03:21Z,0
55286,37432,12704,0,2026-07-28T16:03:21Z,0
55287,37432,795,0,2026-07-28T16:03:21Z,0
55288,37432,1670,0,2026-07-28T16:03:21Z,0
55289,37433,1018,1,2026-07-28T16:54:41Z,0
55290,37433,796,0,2026-07-28T16:54:41Z,0
55291,37433,17764,0,2026-07-28T16:54:41Z,0
55292,37433,1019,0,2026-07-28T16:54:41Z,0
55293,37433,20086,0,2026-07-28T16:54:41Z,0
55294,37433,1671,0,2026-07-28T16:54:41Z,0
55295,37433,27413,0,2026-07-28T16:54:41Z,0
55296,37433,12200,0,2026-07-28T16:54:41Z,0
55297,37433,1020,0,2026-07-28T16:54:41Z,0
55298,37433,4680,0,2026-07-28T16:54:41Z,0
55299,37433,5924,0,2026-07-28T16:54:41Z,0
55300,37434,16502,1,2026-07-29T05:11:59Z,0
55301,37434,16131,0,2026-07-29T05:11:59Z,0
55302,37434,27049,0,2026-07-29T05:11:59Z,0
55303,37434,28973,0,2026-07-29T05:11:59Z,0
55304,37434,25856,0,2026-07-29T05:11:59Z,0
55305,37434,27050,0,2026-07-29T05:11:59Z,0
55306,37434,13047,0,2026-07-29T05:11:59Z,0
55307,37434,27051,0,2026-07-29T05:11:59Z,0
55308,37434,23574,0,2026-07-29T05:11:59Z,0
55309,37434,23575,0,2026-07-29T05:11:59Z,0
55310,37434,7148,0,2026-07-29T05:11:59Z,0
55311,37434,18381,0,2026-07-29T05:11:59Z,0
55312,37434,22033,0,2026-07-29T05:11:59Z,0
55313,37434,12697,0,2026-07-29T05:11:59Z,0
55314,37434,18369,0,2026-07-29T05:11:59Z,0
55315,37434,7247,0,2026-07-29T05:11:59Z,0
55316,37434,14420,0,2026-07-29T05:11:59Z,0
55317,37434,12698,0,2026-07-29T05:11:59Z,0
55318,37434,24528,0,2026-07-29T05:11:59Z,0
55319,37435,3301,1,2026-07-29T07:39:05Z,0
55320,37435,21668,0,2026-07-29T07:39:05Z,0
55321,37435,18916,0,2026-07-29T07:39:05Z,0
55322,37435,27052,0,2026-07-29T07:39:05Z,0
55323,37435,522,0,2026-07-29T07:39:05Z,0
55324,37435,28192,0,2026-07-29T07:39:05Z,0
55325,37435,17196,0,2026-07-29T07:39:05Z,0
55326,37435,2806,0,2026-07-29T07:39:05Z,0
55327,37435,3302,0,2026-07-29T07:39:05Z,0
55328,37435,3210,0,2026-07-29T07:39:05Z,0
55329,37435,25412,0,2026-07-29T07:39:05Z,0
55330,37435,793,0,2026-07-29T07:39:05Z,0
55331,37435,14002,0,2026-07-29T07:39:05Z,0
55332,37435,12699,0,2026-07-29T07:39:05Z,0
55333,37435,15452,0,2026-07-29T07:39:05Z,0
55334,37435,12152,0,2026-07-29T07:39:05Z,0
55335,37435,13790,0,2026-07-29T07:39:05Z,0
55336,37435,12153,0,2026-07-29T07:39:05Z,0
55337,37435,4678,0,2026-07-29T07:39:05Z,0
55338,37435,3108,0,2026-07-29T07:39:05Z,0
55339,37435,3109,0,2026-07-29T07:39:05Z,0
55340,37435,17577,0,2026-07-29T07:39:05Z,0
55341,37435,15319,0,2026-07-29T07:39:05Z,0
55342,37435,13320,0,2026-07-29T07:39:05Z,0
55343,37435,5654,0,2026-07-29T07:39:05Z,0
55344,37435,18864,0,2026-07-29T07:39:05Z,0
55345,37435,16975,0,2026-07-29T07:39:05Z,0
55346,37435,6778,0,2026-07-29T07:39:05Z,0
55347,37435,12433,0,2026-07-29T07:39:05Z,0
55348,37435,3110,0,2026-07-29T07:39:05Z,0
55349,37435,12154,0,2026-07-29T07:39:05Z,0
55350,37436,27255,1,2026-07-29T07:53:22Z,0
55351,37436,15030,0,2026-07-29T07:53:22Z,0
55352,37436,18227,0,2026-07-29T07:53:22Z,0
55353,37436,23478,0,2026-07-29T07:53:22Z,0
55354,37436,17762,0,2026-07-29T07:53:22Z,0
55355,37436,19041,0,2026-07-29T07:53:22Z,0
55356,37436,19042,0,2026-07-29T07:53:22Z,0
55357,37436,5532,0,2026-07-29T07:53:22Z,0
55358,37436,12866,0,2026-07-29T07:53:22Z,0
55359,37436,7357,0,2026-07-29T07:53:22Z,0
55360,37436,7407,0,2026-07-29T07:53:22Z,0
55361,37436,14253,0,2026-07-29T07:53:22Z,0
55362,37436,15320,0,2026-07-29T07:53:22Z,0
55363,37436,28675,0,2026-07-29T07:53:22Z,0
55364,37436,23590,0,2026-07-29T07:53:22Z,0
55365,37436,23612,0,2026-07-29T07:53:22Z,0
55366,37436,15624,0,2026-07-29T07:53:22Z,0
55367,37436,21669,0,2026-07-29T07:53:22Z,0
55368,37436,18917,0,2026-07-29T07:53:22Z,0
55369,37436,21971,0,2026-07-29T07:53:22Z,0
55370,37436,24214,0,2026-07-29T07:53:22Z,0
55371,37437,12188,1,2026-07-29T12:30:35Z,0
55372,37437,12434,0,2026-07-29T12:30:35Z,0
55373,37437,12189,0,2026-07-29T12:30:35Z,0
55374,37437,13049,0,2026-07-29T12:30:35Z,0
55375,37437,28837,0,2026-07-29T12:30:35Z,0
55376,37437,29006,0,2026-07-29T12:30:35Z,0
55377,37437,13050,0,2026-07-29T12:30:35Z,0
55378,37437,7152,0,2026-07-29T12:30:35Z,0
55379,37437,2941,0,2026-07-29T12:30:35Z,0
55380,37437,22140,0,2026-07-29T12:30:35Z,0
55381,37437,22252,0,2026-07-29T12:30:35Z,0
55382,37437,1531,0,2026-07-29T12:30:35Z,0
55383,37437,1669,0,2026-07-29T12:30:35Z,0
55384,37437,1532,0,2026-07-29T12:30:35Z,0
55385,37437,24739,0,2026-07-29T12:30:35Z,0
55386,37437,15626,0,2026-07-29T12:30:35Z,0
55387,37437,15627,0,2026-07-29T12:30:35Z,0
55388,37437,5534,0,2026-07-29T12:30:35Z,0
55389,37437,25414,0,2026-07-29T12:30:35Z,0
55390,37437,15031,0,2026-07-29T12:30:35Z,0
55391,37438,16507,1,2026-07-30T10:19:39Z,0
55392,37438,15629,0,2026-07-30T10:19:39Z,0
55393,37438,27057,0,2026-07-30T10:19:39Z,0
55394,37438,18890,0,2026-07-30T10:19:39Z,0
55395,37438,27079,0,2026-07-30T10:19:39Z,0
55396,37438,13051,0,2026-07-30T10:19:39Z,0
55397,37438,7358,0,2026-07-30T10:19:39Z,0
55398,37438,24928,0,2026-07-30T10:19:39Z,0
55399,37438,7395,0,2026-07-30T10:19:39Z,0
55400,37438,25857,0,2026-07-30T10:19:39Z,0
55401,37438,21973,0,2026-07-30T10:19:39Z,0
55402,37438,1287,0,2026-07-30T10:19:39Z,0
55403,37438,21974,0,2026-07-30T10:19:39Z,0
55404,37438,17248,0,2026-07-30T10:19:39Z,0
55405,37438,19371,0,2026-07-30T10:19:39Z,0
55406,37438,18387,0,2026-07-30T10:19:39Z,0
55407,37439,95,1,2026-07-30T11:08:54Z,0
55408,37439,17220,0,2026-07-30T11:08:54Z,0
55409,37439,1672,0,2026-07-30T11:08:54Z,0
55410,37439,12201,0,2026-07-30T11:08:54Z,0
55411,37439,21672,0,2026-07-30T11:08:54Z,0
55412,37439,27416,0,2026-07-30T11:08:54Z,0
55413,37439,1206,0,2026-07-30T11:08:54Z,0
55414,37439,22323,0,2026-07-30T11:08:54Z,0
55415,37439,18388,0,2026-07-30T11:08:54Z,0
55416,37439,3376,0,2026-07-30T11:08:54Z,0
55417,37439,17325,0,2026-07-30T11:08:54Z,0
55418,37439,13052,0,2026-07-30T11:08:54Z,0
55419,37439,7559,0,2026-07-30T11:08:54Z,0
55420,37440,12202,1,2026-07-30T11:15:36Z,0
55421,37440,275,0,2026-07-30T11:15:36Z,0
55422,37440,27058,0,2026-07-30T11:15:36Z,0
55423,37440,12526,0,2026-07-30T11:15:36Z,0
55424,37440,12203,0,2026-07-30T11:15:36Z,0
55425,37440,23591,0,2026-07-30T11:15:36Z,0
55426,37440,18865,0,2026-07-30T11:15:36Z,0
55427,37440,15321,0,2026-07-30T11:15:36Z,0
55428,37440,479,0,2026-07-30T11:15:36Z,0
55429,37440,24110,0,2026-07-30T11:15:36Z,0
55430,37440,1673,0,2026-07-30T11:15:36Z,0
55431,37440,21673,0,2026-07-30T11:15:36Z,0
55432,37441,21674,1,2026-07-30T11:19:28Z,0
55433,37441,12204,0,2026-07-30T11:19:28Z,0
55434,37441,7359,0,2026-07-30T11:19:28Z,0
55435,37441,5536,0,2026-07-30T11:19:28Z,0
55436,37441,13671,0,2026-07-30T11:19:28Z,0
55437,37441,20285,0,2026-07-30T11:19:28Z,0
55438,37441,13053,0,2026-07-30T11:19:28Z,0
55439,37441,25415,0,2026-07-30T11:19:28Z,0
55440,37441,528,0,2026-07-30T11:19:28Z,0
55441,37441,498,0,2026-07-30T11:19:28Z,0
55442,37441,12205,0,2026-07-30T11:19:28Z,0
55443,37441,16659,0,2026-07-30T11:19:28Z,0
55444,37441,13054,0,2026-07-30T11:19:28Z,0
55445,37442,13055,1,2026-07-30T11:23:44Z,0
55446,37442,20316,0,2026-07-30T11:23:44Z,0
55447,37442,18229,0,2026-07-30T11:23:44Z,0
55448,37442,4681,0,2026-07-30T11:23:44Z,0
55449,37442,7705,0,2026-07-30T11:23:44Z,0
55450,37442,7706,0,2026-07-30T11:23:44Z,0
55451,37442,21675,0,2026-07-30T11:23:44Z,0
55452,37442,21676,0,2026-07-30T11:23:44Z,0
55453,37442,1481,0,2026-07-30T11:23:44Z,0
55454,37442,7155,0,2026-07-30T11:23:44Z,0
55455,37442,7248,0,2026-07-30T11:23:44Z,0
55456,37442,21677,0,2026-07-30T11:23:44Z,0
55457,37442,25689,0,2026-07-30T11:23:44Z,0
55458,37442,797,0,2026-07-30T11:23:44Z,0
55459,37443,12206,1,2026-07-30T11:27:32Z,0
55460,37443,15757,0,2026-07-30T11:27:32Z,0
55461,37443,12527,0,2026-07-30T11:27:32Z,0
55462,37443,6780,0,2026-07-30T11:27:32Z,0
55463,37443,12528,0,2026-07-30T11:27:32Z,0
55464,37443,19390,0,2026-07-30T11:27:32Z,0
55465,37443,2479,0,2026-07-30T11:27:32Z,0
55466,37443,13961,0,2026-07-30T11:27:32Z,0
55467,37443,12705,0,2026-07-30T11:27:32Z,0
55468,37443,313,0,2026-07-30T11:27:32Z,0
55469,37443,17289,0,2026-07-30T11:27:32Z,0
55470,37443,5537,0,2026-07-30T11:27:32Z,0
55471,37443,27059,0,2026-07-30T11:27:32Z,0
55472,37443,15805,0,2026-07-30T11:27:32Z,0
55473,37443,2384,0,2026-07-30T11:27:32Z,0
55474,37443,12435,0,2026-07-30T11:27:32Z,0
55475,37444,2801,1,2026-07-30T11:31:29Z,0
55476,37444,7156,0,2026-07-30T11:31:29Z,0
55477,37444,112,0,2026-07-30T11:31:29Z,0
55478,37444,17765,0,2026-07-30T11:31:29Z,0
55479,37444,20751,0,2026-07-30T11:31:29Z,0
55480,37444,23199,0,2026-07-30T11:31:29Z,0
55481,37444,16136,0,2026-07-30T11:31:29Z,0
55482,37444,18332,0,2026-07-30T11:31:29Z,0
55483,37444,15740,0,2026-07-30T11:31:29Z,0
55484,37444,12207,0,2026-07-30T11:31:29Z,0
55485,37444,25416,0,2026-07-30T11:31:29Z,0
55486,37444,18918,0,2026-07-30T11:31:29Z,0
55487,37444,7707,0,2026-07-30T11:31:29Z,0
55488,37444,20087,0,2026-07-30T11:31:29Z,0
55489,37444,16759,0,2026-07-30T11:31:29Z,0
55490,37444,3212,0,2026-07-30T11:31:29Z,0
55491,37444,798,0,2026-07-30T11:31:29Z,0
55492,37444,6157,0,2026-07-30T11:31:29Z,0
55493,37444,13962,0,2026-07-30T11:31:29Z,0
55494,37445,16501,1,2026-07-30T14:01:06Z,0
55495,37445,5526,0,2026-07-30T14:01:06Z,0
55496,37445,12135,0,2026-07-30T14:01:06Z,0
55497,37445,7827,0,2026-07-30T14:01:06Z,0
55498,37445,12136,0,2026-07-30T14:01:06Z,0
55499,37445,14276,0,2026-07-30T14:01:06Z,0
55500,37445,23477,0,2026-07-30T14:01:06Z,0
55501,37445,12137,0,2026-07-30T14:01:06Z,0
55502,37445,12138,0,2026-07-30T14:01:06Z,0
55503,37445,23781,0,2026-07-30T14:01:06Z,0
55504,37446,12139,1,2026-07-30T14:07:28Z,0
55505,37446,15738,0,2026-07-30T14:07:28Z,0
